,name,id,username,followers_count,following_count,tweet_count,listed_count,ens,visited
305,Lauren Gallo (she/her) (laurengallo.eth),27447593,MissGallo,14545,2680,18500,244,laurengallo.eth,
306,"Bob CowhΞrd (❤️,❤️) | cowherd.eth",15170723,bobcowherd,747,468,874,22,cowherd.eth,
307,Deepa Seetharaman,14663698,dseetharaman,18046,1111,21532,785,Seeth,
308,"discoqueen.eth (💫,💫)",2770252795,maggielove_,4262,3593,6782,147,discoqueen.eth,
309,markmullen.eth,590535374,DoubleMcapital,2122,81,1093,125,markmullen.eth,
310,"florapdx.eth (😈,😇)彡(♡‿◾)━☆ﾟ.*･｡",305854397,floraworley,2476,2073,6779,137,florapdx.eth,
311,Anthony Zhang 🍷(anthonyz.eth),3244526594,anthony_j_zhang,7856,1140,2184,179,anthonyz.eth,
312,Grant Hummer | gphummer.eth 🦇🔊,2771254832,gphummer,2341,1075,1450,123,gphummer.eth,
313,lindz.eth,1413650449,LindsayxLin,3948,589,1080,160,lindz.eth,
314,"zosegal.eth (😈, 😇)",145891989,zosegal,21925,1725,3268,365,zosegal.eth,
315,Kim Milosevich⚡️kimbatronic.eth,14688596,kimbatronic,2288,1008,3637,90,kimbatronic.eth,
316,lisa.eth,26831481,lisacuesta,2673,1671,3997,103,lisa.eth,
317,Trond Wuellner (trond.eth),15732953,trondw,1905,4413,13113,81,trond.eth,
318,Jesse Pollak (jessepollak.eth),18876842,jessepollak,13152,1425,1544,388,jessepollak.eth,
319,elizabeth stark 🌋,2189541,starkness,139644,443,13105,4150,elizabeth,
320,luclevesque.eth,5798582,luclevesque,3133,468,414,147,luclevesque.eth,
321,Suz.eth,44273713,pastelpsyche,760,518,2127,12,Suz.eth,
322,Kenneth D'Amica,1866855096,kdamica,838,365,1336,6,Kenneth,
323,ranidu.eth ❄️,19668934,Ranidu,10950,4013,8060,88,ranidu.eth,
324,nickfrost.eth,28781609,nickrfrost,18171,3397,27992,896,nickfrost.eth,
325,chikai.eth ᴳᴹᴳᴺ,21051129,lifeofc,13046,1552,14454,139,chikai.eth,
326,sabasedighi.eth ✨,714985562,SabaSedighi,3800,985,16384,786,sabasedighi.eth,
327,hansku.eth,15361632,hansku,383,736,348,8,hansku.eth,
328,arturomoreno.eth,3300652876,R2_moreno,395,937,1849,18,arturomoreno.eth,
329,Suzy Ryoo (suzywillow.eth),20026114,suzywillow,10955,2487,13041,383,suzywillow.eth,
330,pouchot.eth,28576448,amandapouchot,4038,1320,5422,199,pouchot.eth,
331,Christine Deakers (deakhaus.eth) ✨,148908011,deakhaus,1424,1722,10859,173,deakhaus.eth,
332,Elizabeth Burstein,55375685,lizburstein,452,390,349,26,Elizabeth,
333,Jahan Khanna | JahanKhanna.eth,253280257,jahan,398,28,6,9,JahanKhanna.eth,
334,Ben Metcalfe • BenMetcalfe.eth,47083,dotBen,6152,872,2999,0,BenMetcalfe.eth,
335,benhoffman.eth,2237163510,BenHoffmanEsq,2360,105,2439,135,benhoffman.eth,
336,kevin | plantdaddy.eth,136404183,KevinEspiritu,3162,593,155,77,plantdaddy.eth,
337,Brian Solis - briansolis.eth,11489,briansolis,277803,3524,47674,19743,briansolis.eth,
338,chrismartinez.eth,43805988,chrisbmartinez,232,437,1158,26,chrismartinez.eth,
339,silvanus.eth,21956595,silvanus_lee,787,1433,111,13,silvanus.eth,
340,noff.eth,94045032,ANoffsinger,4545,284,7785,130,noff.eth,
341,NaveenMolloy.eth,4328301,Naveenmolloy,543,1034,599,18,NaveenMolloy.eth,
342,Jeni Diaz Axline (jeni.eth),76713,jeni,1380,456,703,56,jeni.eth,
343,StringStory.eth 🍗,220496287,StringStory,8390,1575,44433,611,StringStory.eth,
344,Derek Chu (dchu.eth),58828387,derek_chu,1359,3062,12210,70,dchu.eth,
345,tobi lutke | tobi.eth,676573,tobi,237683,1841,5485,3085,tobi.eth,
346,Kenneth Cukier,250103509,kncukier,26086,2625,17363,1248,Kenneth,
347,Elizabeth Lukas,23468324,lizlukas,608,949,1344,57,Elizabeth,
348,dfrankel.eth,85623871,dafrankel,29245,2939,9200,739,dfrankel.eth,
349,Elizabeth Banks,20196258,ElizabethBanks,2229328,518,11925,11702,Elizabeth,
350,Elizabeth Iorns,262130711,elizabethiorns,4260,1098,1742,258,Elizabeth,
351,katezhang.eth,189049260,cup_katez,30,205,12,0,katezhang.eth,
352,Flaherty.eth,15412900,josephflaherty,10802,3109,26450,422,Flaherty.eth,
353,laz.eth 💎🙌,5558552,lazerow,29210,766,13752,1388,laz.eth,
354,marckohlbrugge.eth,641633,marckohlbrugge,31656,71,35549,678,marckohlbrugge.eth,
355,shrutigandhi.eth,28017255,atShruti,16404,8204,3293,466,shrutigandhi.eth,
356,hluongo.eth,3346451,hasanluongo,1270,463,5866,77,hluongo.eth,
357,DamianSowers.eth 🦇🔊,103630490,3solarmasses,1447,1103,2496,79,DamianSowers.eth,
358,TZ 🏝️ tzhongg.eth,2458844640,TZhongg,47282,2,20433,1080,tzhongg.eth,
359,gesche.eth,497456097,geschehaas,16449,1074,3524,319,gesche.eth,
360,Matt Galligan.eth,607,mg,29495,1347,39050,1541,Galligan.eth,
361,kevinshin.eth,520979233,kevnshin,523,802,837,26,kevinshin.eth,
362,iyengar.eth,12667212,iyengar,380,392,590,9,iyengar.eth,
363,David Chen (chenosaurus.eth),15349546,chenosaurus,7100,2226,6593,116,chenosaurus.eth,
364,jasonb.eth,260010956,jbyttow,426,1486,1521,12,jasonb.eth,
365,Raanan Bar-Cohen (raanan.eth),662323,raanan,5171,4677,8524,310,raanan.eth,
366,noahl.eth,119983308,Noah_L,4261,1804,792,194,noahl.eth,
367,elissa.eth,51288913,elissawaverly,1439,116,254,15,elissa.eth,
368,SPINKS | spinks.eth,15427422,DavidSpinks,24325,473,68564,1634,spinks.eth,
369,EricFriedman.eth ⚙️,48263,EricFriedman,13559,4588,15921,707,EricFriedman.eth,
370,scottroen.eth,36498212,scottroen,932,780,1567,55,scottroen.eth,
371,silenok.eth,25953324,silenok,3946,328,2136,196,silenok.eth,
372,Omer Perchik ( perchik.eth ),10990322,OmerPerchik,4332,1876,5761,152,perchik.eth,
373,NFTNick.eth,965651,allnick,62573,2238,21729,1661,NFTNick.eth,
374,chrysb.eth ᵍᵐ 🍊,14617117,chrysb,5806,519,2986,278,chrysb.eth,
375,ediep.eth,16374497,ediep,4576,505,222,121,ediep.eth,
376,kluesing.eth,14110862,kluesing,251,2119,53,3,kluesing.eth,
377,fdescamps.eth,14111644,fdescamps,699,3943,1219,7,fdescamps.eth,
378,Kintan Brahmbhatt | kintan.eth,15285559,kintan,3615,1199,3578,137,kintan.eth,
379,Kavin Bharti Mittal (kbm.eth),28760151,kavinbm,22717,347,3470,186,kbm.eth,
380,Kenneth Lui,9408342,KennethLui,81,76,1,7,Kenneth,
381,shanemac.eth,44378228,ShaneMac,37529,1344,50768,519,shanemac.eth,
382,maudp.eth,23403722,MaudPas,2507,1150,6374,170,maudp.eth,
383,🟣shiyankoh.eth 🇸🇬🌈,14270627,shiyankoh,6936,3049,5997,247,shiyankoh.eth,
384,brendanlim.eth,6242932,ok,5415,1013,8663,225,brendanlim.eth,
385,wolfepereira.eth ⚡️,20802027,wolfepereira,41796,19205,8881,361,wolfepereira.eth,
386,Matt Cutler | mcutler.eth,1901,mcutler,4303,1241,2720,239,mcutler.eth,
387,eoghan.eth,118203,eoghan,16653,424,2170,509,eoghan.eth,
388,Omid (thecoolgeek.eth),5478542,thecoolgeek,2713,645,2278,119,thecoolgeek.eth,
389,ckp.eth,9110572,ckp,1607,1122,3354,111,ckp.eth,
390,ciaranlee.eth,1548731,ciaran_lee,3032,609,4850,66,ciaranlee.eth,
391,Arjun Dev Arora (arjundevarora.eth),11894422,ArjunDArora,13792,5594,9384,425,arjundevarora.eth,
392,HipsterHacker.eth,261546340,hipsterhacker,62449,15,135,1275,HipsterHacker.eth,
393,Eric Koester (erickoester.eth),20396546,erickoester,13434,1119,10756,317,erickoester.eth,
394,captainowens.eth,224414222,Captain_Owens,508,415,5623,53,captainowens.eth,
395,chadfowler.eth,790205,chadfowler,342293,1587,57408,2522,chadfowler.eth,
396,Stephanie Palmeri (stephpalmeri.eth),20565064,stephpalmeri,14053,1519,3624,557,stephpalmeri.eth,
397,ztaylor.eth,7351692,ztaylor,2859,1632,2983,55,ztaylor.eth,
398,Evan Tana | evantana.eth,2159,evantana,2199,497,3797,84,evantana.eth,
399,deesix.eth,12200482,deesix,1750,1121,8669,60,deesix.eth,
400,Teethie,231938982,teethie,314,4,2,15,Teeth,
401,"drapr.eth (😈,😇)",15493008,andrewdraper,1115,590,12355,92,drapr.eth,
402,Lukebeard.eth 📍 🏴󠁧󠁢󠁥󠁮󠁧󠁿,17076876,LukesBeard,15109,4562,101955,644,Lukebeard.eth,
403,Elizabeth Windram,24401279,ewindram,1453,329,1733,89,Elizabeth,
404,Jude Gomila | judegomila.eth,14378343,judegomila,12559,1669,10761,440,judegomila.eth,
405,JD Conley (jdconley.eth),4055391,wackie,228,304,719,13,jdconley.eth,
406,📗 kadavy.eth,8520,kadavy,22448,1002,37392,975,kadavy.eth,
407,Elizabeth Knopf,19630583,_knopf,969,1330,2982,75,Elizabeth,
408,Stammy.eth,624683,Stammy,45200,675,43090,2268,Stammy.eth,
409,Max Niederhofer ❤️‍🔥 (maxniederhofer.eth),11550572,maxniederhofer,19030,4203,2060,817,maxniederhofer.eth,
410,Jamesy.eth,3829,jamesyoung,4522,1313,5767,175,Jamesy.eth,
411,StephenSullivan.eth,12363982,stephensullivan,2524,847,1296,63,StephenSullivan.eth,
412,Elisabeth Holby,147612596,Elis_3ships,93,167,211,4,Elisabeth,
413,mike.eth,828991,VCMike,25068,274,4247,1134,mike.eth,
414,ebloch.eth,10239172,ebloch,68695,100,4215,369,ebloch.eth,
415,bcho.eth,19317055,brianjcho,8868,643,759,184,bcho.eth,
416,Elizabeth Weil,8491,elizabeth,30326,3516,12956,1240,Elizabeth,
417,arjunsethi.eth,18031093,arjunsethi,31737,1998,3026,648,arjunsethi.eth,
418,andrei (malaparte.eth),3340951,malaparte,1933,2744,138,128,malaparte.eth,
419,cte.eth,5454312,cte,685,238,101,19,cte.eth,
420,dcancel.eth,12696,dcancel,64351,564,21224,2078,dcancel.eth,
421,0xVU.eth,5386582,vu,361,218,67,18,0xVU.eth,
422,benahorowitz.eth,16242081,bhorowitz,596750,493,1251,8778,benahorowitz.eth,
423,KevinChou.eth,72763,KevinChou,12796,892,3790,296,KevinChou.eth,
424,"garrytan.eth 陈嘉兴 🥑🌐🦇🔊🍌🔺(∞, ∞)",11768582,garrytan,227086,4978,31966,4637,garrytan.eth,
425,"huuep.eth (🍌,🍌) OCM#0003 | MAYC#1950",745933,huuep,4187,993,1025,73,huuep.eth,
426,akashgarg.eth,9019482,akashgarg,8034,3605,1395,317,akashgarg.eth,
427,Nabeel Hyatt (nabeelo.eth),2565,nabeel,19994,1348,14942,888,nabeelo.eth,
428,tandavas.eth 👘 👻🌟,1418884352,tandavas,5573,1636,8168,160,tandavas.eth,
429,jonwu.eth,15809138,jonwu_,23207,1315,1766,636,jonwu.eth,
430,borahm.eth,14671407,borahm,1597,1576,4546,50,borahm.eth,
431,Antlam.eth,28623285,Antlam,1132,856,6521,55,Antlam.eth,
432,Jodi Golinsky ❄️~ jodigo.eth,1295645786,JodiGolinsky,741,401,179,34,jodigo.eth,
433,michaelmiraflor.eth,14626360,michaelmiraflor,13757,4527,73251,350,michaelmiraflor.eth,
434,Matt Schlicht (mattprd.eth),9103922,MattPRD,14842,3457,13021,750,mattprd.eth,
435,ric.eth 🦇🔊⚖️,14285961,ricburton,58763,22830,47948,1223,ric.eth,
436,Frank ✌🏻 psa10.eth,1189573753656750085,psa10memes,8142,571,282,45,psa10.eth,
437,jjacobs22.eth,14850356,jjacobs22,16340,5209,27426,554,jjacobs22.eth,
438,sergiy.eth,294392319,sergiy_eth,510,297,6057,30,sergiy.eth,
439,Ben Parr (bparr.eth),11009852,benparr,60915,3120,5571,4950,bparr.eth,
440,Margrethe Vestager,19232649,vestager,301519,508,7219,2335,Margreth,
441,Kelly Vaughn ☀️ kvlly.eth,123543103,kvlly,107916,1031,57796,1225,kvlly.eth,
442,messina.eth (OOO),1186,chrismessina,112580,8067,74530,4805,messina.eth,
443,Maryn Elizabeth,1125403410,maryn_elizabeth,120,288,58,2,Elizabeth,
444,Kenneth Vestergaard,128300739,kennethvest,87,51,5,1,Kenneth,
445,Jordan Saxe | saxey.eth,14101519,jordansaxe,865,403,12838,24,saxey.eth,
446,gravityblast.eth,14583215,gravityblast,888,975,1895,40,gravityblast.eth,
447,facesOf.eth,14106190,facesOfEth,2257,1184,5019,66,facesOf.eth,
448,Gareth du Plooy,113525865,garethduplooy,526,335,2609,18,Gareth,
449,tonyy.eth🧙🏽‍♂️🕸,1298852745731018752,tiny__artist,355,392,2731,3,tonyy.eth,
450,Juicetra.eth,106607901,Juicetra,56427,796,74016,315,Juicetra.eth,
451,Jack Shepherd • jsheps.eth,105961735,jacksheps,495,590,5549,20,jsheps.eth,
452,copie.eth 🐧,3375412311,CryptoCopeng,5330,1044,5774,54,copie.eth,
453,hack3r.eth,537475047,WebbEmotional,25513,415,1150,211,hack3r.eth,
454,Trinks.eth ᵍᵐ - @RSGPfinance,180508049,xTrinks,16570,226,18464,20,Trinks.eth,
455,aly-x.eth,1373474475879112707,____alyx____,636,625,1564,6,x.eth,
456,dame.eth,476019403,jacksondame,44007,1007,32848,1018,dame.eth,
457,cryptobeaker.eth 🍌,995571636161122304,cryptobeaker,9391,6802,4536,37,cryptobeaker.eth,
458,"jwpe.eth (Ⓜ️,Ⓜ️)",902713775723208705,0xjwpe,863,794,1282,29,jwpe.eth,
459,kdean.eth,68848684,K___Dean,5555,2884,2778,31,kdean.eth,
460,Kenneth Dredd,1103241617496915971,KennethDredd,8070,516,5601,95,Kenneth,
461,sgdlck.eth,433909457,sgdlck,73,109,620,0,sgdlck.eth,
462,tgerring.eth 🍌🧪,14295211,TaylorGerring,47540,1170,23766,673,tgerring.eth,
463,EZ.pcc.eth,216424123,EricZ116,247,768,5106,0,EZ.pcc.eth,
464,justindelaney.eth,17369737,justindelaney,580,233,449,22,justindelaney.eth,
465,GordonLaw.eth | Gordon Law Group,958752476,gordonlawltd,3863,191,1450,57,GordonLaw.eth,
466,LoganOP.eth ᵍᵐ,1211700075430178817,LoganOP_gm,5012,1513,16642,25,LoganOP.eth,
467,Cymbalda.eth,1419588341473763329,Cymbalda,3780,1075,235,22,Cymbalda.eth,
468,noart.eth 🏗️,114293160,m8roberto,176,99,1223,9,noart.eth,
469,adrianleb.eth,81670762,adrianleb,3382,967,7896,119,adrianleb.eth,
470,xinc.eth,1331653961158434817,xincdoteth,20858,2564,1705,270,xinc.eth,
471,natsharpe.eth,1116435708795858946,nat_sharpe_,2278,268,17050,39,natsharpe.eth,
472,doh.eth,1372407754871209985,EthDoh,4180,1585,779,53,doh.eth,
473,ericosiu.eth 👾,136364721,ericosiu,21431,2185,35968,2468,ericosiu.eth,
474,EthereumJesus.eth ⟠ 🙌🏻🦇🔊,870719875467161601,EthereumJesus,25697,4699,6616,235,EthereumJesus.eth,
475,benmayorwhite.eth ᵍᵐ,414173519,benmayorwhite,15253,3303,10718,135,benmayorwhite.eth,
476,jiran.eth | Sherblock Nodes,490937904,Jiran_z,10205,535,3919,252,jiran.eth,
477,TOBK.eth,204839018,ThatOneBlondKid,2408,316,3379,13,TOBK.eth,
478,BryanBrinkman.eth,18803650,bryanbrinkman,46284,9534,24350,712,BryanBrinkman.eth,
479,taylorhand.eth,2786829686,metric_cs,508,638,2866,17,taylorhand.eth,
480,funghibull.eth,1367723050406268929,funghibull,25431,3063,17181,204,funghibull.eth,
481,itzler.eth,1370130061,jonitzler,5141,933,247,169,itzler.eth,
482,The Tomest Tom.eth,1176433218,scrohe,694,1367,5495,8,Tom.eth,
483,gramatik.eth,38747193,Gramatik,83899,1426,21132,660,gramatik.eth,
484,davekrugman.eth 🌊,171582211,dave_krugman,31687,2171,16288,426,davekrugman.eth,
485,bonafidehan.eth,5413402,bonafidehan,18447,844,562,291,bonafidehan.eth,
486,jordanlyall.eth,14910027,JordanLyall,17586,591,6034,356,jordanlyall.eth,
487,Destructo.eth,20789370,destructoamf,58235,1941,26085,419,Destructo.eth,
488,Teji.eth,1366220193647632386,0xTeji,1166,833,647,14,Teji.eth,
489,MotivateMe.eth,1268231717518745600,MotivateMeV2,4696,613,2601,45,MotivateMe.eth,
490,K!NGSLEY | Kingsl.eth,14455492,ckingsley,2742,2252,2463,45,Kingsl.eth,
491,dondang.eth,1388274894509547524,donthedang,130,61,55,2,dondang.eth,
492,yungwknd.eth ᵍᵐ 🦇 🔊,1374811031415910405,yungwknd,3349,1647,5398,44,yungwknd.eth,
493,whitelights.eth ⌖ 🦇🔊,318561147,iamwhitelights,3188,1042,6803,37,whitelights.eth,
494,metz.eth,1412889451823607817,electricmetz,602,1020,195,14,metz.eth,
495,GordonGoner.eth,1362625187489976321,GordonGoner,26506,440,84,145,GordonGoner.eth,
496,⟠⟠⟠ tommyk.eth ⟠⟠⟠,1240821234843213827,tommyk_eth,40031,833,6713,349,tommyk.eth,
497,NFTmachine.eth 🤖🤖,1310869377563066370,NFTmachine,34000,5324,24430,448,NFTmachine.eth,
498,Yano | yanowitz.eth,1107518478,JasonYanowitz,69072,9155,9645,803,yanowitz.eth,
499,ProseProducer.eth,1136403659611410432,ProseProducer,1485,745,8906,12,ProseProducer.eth,
500,Timpers.eth 👾,3243965897,TimpersHD,39255,2187,32867,246,Timpers.eth,
501,Dhaval Kotecha - dhavalkotecha.eth,60659933,dhaval_kotecha,29936,1757,6764,978,dhavalkotecha.eth,
502,✦ bhosale.eth ✦,864533065,RahulBhosale__,2748,1064,1885,110,bhosale.eth,
503,BowTiedBull.eth - Read Pinned Tweet or NGMI,757033212,BowTiedBull,134117,31,9324,1681,BowTiedBull.eth,
504,Lanx.eth 🐸 🌎,1430770162974695424,lanx_eth,524,207,316,12,Lanx.eth,
505,bobbyhundreds.eth,18269449,bobbyhundreds,115086,936,13241,1184,bobbyhundreds.eth,
506,stackin.eth,1036242744774197250,StackinETH,250,425,1246,5,stackin.eth,
507,kyleguin.eth,325870135,KyleGuin,700,404,837,1,kyleguin.eth,
508,gremplin.eth,1493633910,supergremplin,47330,1010,3825,469,gremplin.eth,
509,mikethree.eth and 419 others,961851963708096513,mikethreezy,15005,1061,29277,116,mikethree.eth,
510,zaxarov.eth/tez ᵍᵐ ⛓🕷💎,931922213728608256,zaxarovcom,440,1349,1026,6,zaxarov.eth,
511,Ledger 🇺🇸 Prometheus of the Plebs,897142437344419842,ledgerstatus,179741,1022,41278,3422,Prometh,
512,comfydevil.eth,1262693401,comfydevil,7489,5107,5872,73,comfydevil.eth,
513,asamillionaire.eth,1279903904822464512,defiXBT,4246,1448,10361,81,asamillionaire.eth,
514,tycoon.eth ⟠ 🦇🔊,321985533,0xTycoon,9745,1955,14865,171,tycoon.eth,
515,mikeenz.eth @ The Giving Block 🇳🇿,1222556763028967427,TGBMike,1469,3530,4688,20,mikeenz.eth,
516,MIKEWEN.eth 💮,1643968224,mikeybitcoin,5149,2223,1868,107,MIKEWEN.eth,
517,Kinny.eth,859190212341182464,ikcentrik,2361,1549,3552,32,Kinny.eth,
518,loomdart.eth,2603525726,loomdart,258987,6634,65090,4500,loomdart.eth,
519,cantino.eth ❤️‍🔥,99188594,chriscantino,77218,1472,11409,1783,cantino.eth,
520,evets.eth,14530949,stevefink,7252,2905,17330,116,evets.eth,
521,"nnnnicholas.eth⛱ (🧃,🧃)",245203178,nnnnicholas,7964,4364,17963,184,nnnnicholas.eth,
522,nate.eth,51601634,natechastain,39330,877,3477,472,nate.eth,
523,justincastelli.eth 🚢,1583739114,jus10castelli,9715,3639,23413,196,justincastelli.eth,
524,Backseats.eth,1382099558956740610,backseats_eth,5021,719,4925,61,Backseats.eth,
525,shiraeyes.eth,731595021950976000,shiraeis,8116,1678,13839,118,shiraeyes.eth,
526,Dfarmer.eth,1362163416216055809,OGDfarmer,44131,5682,10201,223,Dfarmer.eth,
527,straybits.eth,1370263245026512900,straybits1,10090,2385,3132,144,straybits.eth,
528,alessiodevecchi.eth,16004757,alessiodevecchi,15492,1015,6579,185,alessiodevecchi.eth,
529,DearEarth.eth,928651527383744512,dearearth_,8313,2522,8517,38,DearEarth.eth,
530,banterlytics.eth,4204484716,banterlytics,2155,1322,5101,44,banterlytics.eth,
531,JanusSpans.eth.tez.sol Ξ ꜩ 🌈☠️🌈☠️🌈,1108230260649279488,JanusSpans,1546,3558,7353,13,JanusSpans.eth,
532,DeGenData.eth 🦇🔊,1371631854273634317,degendata,7237,990,1603,171,DeGenData.eth,
533,cheriehu.eth,2774548399,cheriehu42,27447,2098,7891,562,cheriehu.eth,
534,Shatt.eth,1373414122226913280,CryptoShatt,4549,1834,698,49,Shatt.eth,
535,BBA.eth,1389312780113793032,ape6743,19860,9241,14465,150,BBA.eth,
536,richerd.eth ᵍᵐ,9897812,richerd,114754,557,14615,1605,richerd.eth,
537,🏝nathanhead.eth🏝,2824425018,NathanHeadPhoto,74039,6107,22792,658,nathanhead.eth,
538,justinaversano.eth,3003398068,justinaversano,57725,10529,12488,728,justinaversano.eth,
539,jacob.eth,1391490624,js_horne,17167,3440,7894,631,jacob.eth,
540,quantbike.eth,1355577373178081280,quantbike,3787,1674,909,53,quantbike.eth,
541,GFunk.eth aka Comicman.eth,164164843,Gfunkera86,45631,3507,23710,457,GFunk.eth,
542,maaria.eth,778321744431939584,maariabajwa,5626,1439,2316,144,maaria.eth,
543,NessGraphics.eth,866773395995807745,Ness_Graphics,43580,1636,7988,308,NessGraphics.eth,
544,"amanda.eth (💫,🍹)",385758190,amandacassatt,11088,1255,5071,375,amanda.eth,
545,aito.eth 🥚❤️,1362761241207406593,ThisIsAito,33293,687,670,356,aito.eth,
546,hype.eth,1300673386914304000,hype_eth,9010,1272,1501,139,hype.eth,
547,"0xGav.eth (🏆, 🏆)",901553830290231297,0xGav,16056,2130,9480,347,0xGav.eth,
548,tiago.eth,358466435,tiagosada,1757,1315,1121,41,tiago.eth,
549,chaim.eth,2431136492,matthewchaim,4564,1586,5510,115,chaim.eth,
550,charles damga.eth,1212135285879787520,charliedamgood,2401,860,653,16,damga.eth,
551,graeme.eth 🦇🔊,71212299,graemeblackwood,1494,885,6129,82,graeme.eth,
552,yossihasson.eth 🐘,22153834,yossihasson,5100,1366,3731,165,yossihasson.eth,
553,x0r.eth,1365913829914238978,x0rart,6597,398,549,76,x0r.eth,
554,saturnial.eth,47701302,saturnial,22048,3151,10791,407,saturnial.eth,
555,vollut.eth,1290981574138368000,vollut,3438,965,467,16,vollut.eth,
556,DeFi Dad ⟠ defidad.eth ≡🦇🔈,991745162274467840,DeFi_Dad,121915,3262,32544,2534,defidad.eth,
557,JAKE // jke.eth,133149977,jakethedegen,41336,5084,41408,328,jke.eth,
558,mdj.eth,954103737282215937,Mad_Dog_Jones,42116,556,1853,412,mdj.eth,
559,jefflau.eth,229573270,_jefflau,9760,510,10275,315,jefflau.eth,
560,RYAN SΞAN ADAMS - rsa.eth 🦇🔊,14571055,RyanSAdams,156974,2383,22702,2779,rsa.eth,
561,jstn.eth,14220621,jstn,20134,2454,26280,267,jstn.eth,
562,seedphrase.eth,3005650652,seedphrase,130749,915,1494,1649,seedphrase.eth,
563,zora.eth,1168028988091985920,ourZORA,54591,980,3278,902,zora.eth,
564,"SilverSurfer.eth (🍍,⚱️) Pak's Intern ☕️",1305281441719136258,7Surfer7Silver7,25995,1959,5472,262,SilverSurfer.eth,
565,nicoglennon.eth,296615743,nicoglennon,5045,2245,1591,89,nicoglennon.eth,
566,jalil.eth,146433225,jwahdatehagh,2102,504,2005,40,jalil.eth,
567,qrious.eth 🚢,511565475,qriousART,258,77,1105,22,qrious.eth,
568,Ozzy.eth,765995515,tomosman,17633,2328,23055,0,Ozzy.eth,
569,Cowart.eth,818647,jeremycowart,225803,1384,1556,4394,Cowart.eth,
570,mckaywrigley.eth,2786431437,mckaywrigley,16874,378,9436,312,mckaywrigley.eth,
571,aaraalto.eth,856260757033451522,aaraalto,8454,219,14523,195,aaraalto.eth,
572,WealthSquadCJ.eth,1075142947270742016,CJ_Johnson17th,206371,714,56236,1684,WealthSquadCJ.eth,
573,Yambo.eth 🦇🔊,1370853895208013824,yambo_eth,633,172,952,11,Yambo.eth,
574,ensdao.eth,1460209825422327809,ENS_DAO,916,37,49,9,ensdao.eth,
575,design.ens.eth,1467697794399883265,ensdesigner,141,58,2,1,design.ens.eth,
576,taytems.eth,2987902797,taytemss,883,1862,2374,18,taytems.eth,
